_id,code,actualController,actualControllerType
5f4adead2018c1179b9dd55b,600608,昆明市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd561,600615,涂建华,个人
5f4adead2018c1179b9dd56a,600624,上海市奉贤区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd56b,600626,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd56d,600629,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5a3,600693,施文义,个人
5f4adead2018c1179b9dd5b2,600710,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd5c3,600727,无棣县财政局,地方政府
5f4adead2018c1179b9dd5c4,600728,刘伟,个人
5f4adead2018c1179b9dd5c5,600729,FALSE,
5f4adead2018c1179b9dd5c9,600733,北京市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5de,600756,山东省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5f1,600777,FALSE,
5f4adead2018c1179b9dd607,600802,福建省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd609,600804,杨学平,个人
5f4adead2018c1179b9dd60c,600808,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd614,600817,汤玉祥、曹建伟、游明设、王建军、谢群鹏、杨张峰、张宝锋,个人
5f4adead2018c1179b9dd62a,600841,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3de,600137,翁荣金、翁关荣、翁荣弟,个人
5f4adead2018c1179b9dd3fa,600171,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd40a,600190,FALSE,
5f4adead2018c1179b9dd416,600203,福建省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd420,600216,李春波,个人
5f4adead2018c1179b9dd444,600258,北京市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd460,600291,肖卫华,个人
5f4adead2018c1179b9dd463,600295,"王林祥,赵魁,张银荣,侯永旺,王俊峰",个人
5f4adead2018c1179b9dd468,600301,广西壮族自治区人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd485,600333,长春市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd49b,600362,江西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4a3,600371,鲁伟鼎,个人
5f4adead2018c1179b9dd4b2,600388,吴洁,个人
5f4adead2018c1179b9dd4c1,600408,李安民,个人
5f4adead2018c1179b9dd4c7,600419,新疆生产建设兵团第十二师国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4d5,600444,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd4e0,600462,韩越、何文、吕佳凯、李梦,个人
5f4adead2018c1179b9dd4f6,600493,陈澄清,个人
5f4adead2018c1179b9dd4fb,600499,FALSE,
5f4adead2018c1179b9dd51a,600533,南京栖霞国有资产经营有限公司,地方国有企业
5f4adead2018c1179b9dd51f,600539,吴旭,个人
5f4adead2018c1179b9dd52d,600558,自贡市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd54b,600590,FALSE,
5f4adead2018c1179b9dd54e,600594,窦啟玲,个人
5f4adead2018c1179b9dd55f,600612,上海市黄浦区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd567,600621,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd586,600658,北京市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd591,600673,张中能、郭梅兰,个人
5f4adead2018c1179b9dd5aa,600701,哈尔滨工业大学,大学
5f4adead2018c1179b9dd5cd,600737,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd5d0,600740,山西省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5d7,600748,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5dc,600754,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5ea,600769,武汉东湖新技术开发区管理委员会,地方政府
5f4adead2018c1179b9dd5fc,600790,绍兴市柯桥区人民政府,地方政府
5f4adead2018c1179b9dd60a,600805,盐城市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd610,600812,河北省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd613,600816,高天国,个人
5f4adead2018c1179b9dd621,600830,中国烟草总公司,中央国有企业
5f4adead2018c1179b9dd3b6,600094,俞培俤,个人
5f4adead2018c1179b9dd3b8,600096,云南省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3ba,600098,广州市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3c2,600107,解直锟,个人
5f4adead2018c1179b9dd3cc,600117,青海省政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3d8,600130,徐立华,个人
5f4adead2018c1179b9dd3dd,600136,艾路明,个人
5f4adead2018c1179b9dd3e2,600143,袁志敏,个人
5f4adead2018c1179b9dd3e6,600149,廊坊市自然资源和规划局,地方政府
5f4adead2018c1179b9dd3f3,600163,福建省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3f9,600170,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd400,600179,郭东泽、郭东圣,个人
5f4adead2018c1179b9dd407,600187,姜照柏,个人
5f4adead2018c1179b9dd421,600217,中华全国供销合作总社,集体企业
5f4adead2018c1179b9dd42d,600230,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd45d,600288,郑素贞,个人
5f4adead2018c1179b9dd464,600297,孙广信,个人
5f4adead2018c1179b9dd467,600300,FALSE,
5f4adead2018c1179b9dd46f,600309,烟台市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd476,600317,招商局集团有限公司,地方政府
5f4adead2018c1179b9dd48e,600346,陈建华、范红卫,个人
5f4adead2018c1179b9dd4a0,600368,广西壮族自治区人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4d8,600449,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd4de,600460,陈向东、范伟宏、郑少波、江忠永、罗华兵、宋卫权、陈国华,个人
5f4adead2018c1179b9dd504,600509,新疆生产建设兵团第八师国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd509,600515,海南省慈航公益基金会,其他
5f4adead2018c1179b9dd51e,600538,朱蓉娟、彭韬,个人
5f4adead2018c1179b9dd537,600569,河南省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd551,600597,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd572,600636,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd587,600660,曹德旺,个人
5f4adead2018c1179b9dd58f,600668,金华市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd592,600674,四川省政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5a6,600696,韩啸,个人
5f4adead2018c1179b9dd5a8,600698,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd5a9,600699,王剑峰,个人
5f4adead2018c1179b9dd619,600822,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd624,600834,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd62c,600844,江苏省丹阳市人民政府,地方政府
5f4adead2018c1179b9dd3b4,600091,肖卫华,个人
5f4adead2018c1179b9dd3d5,600127,长沙市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd41c,600211,林刚,个人
5f4adead2018c1179b9dd440,600252,广西壮族自治区人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd451,600275,翦英海,个人
5f4adead2018c1179b9dd452,600276,孙飘扬,个人
5f4adead2018c1179b9dd461,600292,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd488,600337,冯东明,个人
5f4adead2018c1179b9dd49a,600361,海南省文化交流促进会,其他
5f4adead2018c1179b9dd4a1,600369,重庆市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4cc,600425,新疆生产建设兵团农一师国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4e6,600470,FALSE,
5f4adead2018c1179b9dd4ef,600483,福建省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4f1,600487,崔根良,个人
5f4adead2018c1179b9dd4fe,600502,安徽省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd514,600527,陶国平,个人
5f4adead2018c1179b9dd521,600543,甘肃省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd556,600602,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd559,600605,汤玉祥,个人
5f4adead2018c1179b9dd56c,600628,上海市黄浦区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd571,600635,上海大众企业管理有限公司职工持股会,职工持股会(工会)
5f4adead2018c1179b9dd575,600639,"上海市国有资产监督管理委员会,上海市浦东新区国有资产监督管理委员会",地方国资委
5f4adead2018c1179b9dd579,600643,王均金,个人
5f4adead2018c1179b9dd580,600651,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd585,600657,中华人民共和国财政部,中央国家机关
5f4adead2018c1179b9dd594,600676,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd59d,600687,FALSE,
5f4adead2018c1179b9dd5a2,600692,上海市崇明区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5cf,600739,辽宁省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5d3,600743,北京市西城区人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5f4,600780,山西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5f6,600782,江西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd600,600794,江苏省张家港保税区管理委员会,地方政府
5f4adead2018c1179b9dd601,600795,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd604,600798,浙江省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd60d,600809,山西省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd616,600819,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3b0,600086,赵宁,个人
5f4adead2018c1179b9dd3b3,600090,张美华、李青,个人
5f4adead2018c1179b9dd3ca,600115,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd3d1,600122,袁亚非,个人
5f4adead2018c1179b9dd404,600184,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd409,600189,吉林省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd419,600208,黄伟,个人
5f4adead2018c1179b9dd428,600225,天津市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd438,600242,陈建铭,个人
5f4adead2018c1179b9dd449,600265,郑家纯,个人
5f4adead2018c1179b9dd454,600278,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd45e,600289,邓伟,个人
5f4adead2018c1179b9dd46b,600305,镇江市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd472,600312,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd49c,600363,伍锐,个人
5f4adead2018c1179b9dd4b7,600393,杨树坪,个人
5f4adead2018c1179b9dd4bb,600398,周建平,个人
5f4adead2018c1179b9dd4c8,600420,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd4d3,600438,刘汉元,个人
5f4adead2018c1179b9dd4df,600461,南昌市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4ea,600478,钟发平,个人
5f4adead2018c1179b9dd50f,600521,陈保华,个人
5f4adead2018c1179b9dd523,600546,山西省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd53a,600572,浙江省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd560,600613,文邦英、张芝庭,个人
5f4adead2018c1179b9dd566,600620,叶立培、叶茂菁,个人
5f4adead2018c1179b9dd574,600638,北京市人民政府,地方政府
5f4adead2018c1179b9dd57a,600644,FALSE,
5f4adead2018c1179b9dd57d,600648,上海市浦东新区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd593,600675,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd596,600679,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5b5,600713,南京市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5ba,600718,FALSE,
5f4adead2018c1179b9dd5bd,600721,米恩华、杨小玲,个人
5f4adead2018c1179b9dd5d4,600744,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd5d6,600746,镇江市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5e1,600759,HUILing,境外
5f4adead2018c1179b9dd5e9,600768,"宋汉平,周波等5名自然人",个人
5f4adead2018c1179b9dd5f2,600778,牛钢,个人
5f4adead2018c1179b9dd603,600797,FALSE,
5f4adead2018c1179b9dd612,600815,厦门市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd618,600821,天津市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd61c,600825,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd623,600833,上海市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3b1,600088,中央电视台,中央国家机关
5f4adead2018c1179b9dd3c4,600109,陈金霞,个人
5f4adead2018c1179b9dd3ed,600157,王广西,个人
5f4adead2018c1179b9dd3ef,600159,北京市顺义区国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3f0,600160,浙江省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd3f1,600161,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd3fb,600172,乔秋生,个人
5f4adead2018c1179b9dd408,600188,山东省人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd40e,600195,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd412,600199,阜阳市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd43d,600249,柳州市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4a8,600377,江苏省国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4aa,600379,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd4ad,600382,张坚力、张伟标,个人
5f4adead2018c1179b9dd4d0,600433,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd4e4,600468,天津市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd4ed,600481,缪双大,个人
5f4adead2018c1179b9dd4fd,600501,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd516,600529,沂源县财政局,地方政府
5f4adead2018c1179b9dd54d,600593,大连星海湾开发建设管理中心,地方政府
5f4adead2018c1179b9dd57b,600645,李德福,个人
5f4adead2018c1179b9dd588,600661,FALSE,
5f4adead2018c1179b9dd58e,600667,无锡市国有资产管理委员会,地方国资委
5f4adead2018c1179b9dd5ac,600703,林秀成,个人
5f4adead2018c1179b9dd5b0,600707,咸阳市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5bf,600723,北京市人民政府国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd5d8,600749,王玉锁,个人
5f4adead2018c1179b9dd5e4,600763,吕建明,个人
5f4adead2018c1179b9dd5f9,600785,张文中,个人
5f4adead2018c1179b9dd5fd,600791,北京市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dd627,600837,FALSE,
5f4adead2018c1179b9dd62d,600845,国务院国有资产监督管理委员会,国资委
5f4adead2018c1179b9dd3b2,600089,张新,个人
